RayLong   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
MarieDillon   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
chicagotribune   1028022611324747776.hashtags   16.30506721820062513633   .00051706308169596690   .00003171180313312614   1   1934   2   63068 
TheWatergateGirl   1028022611324747776.hashtags   32.61013443640124383761   .00155118924508790072   .00004756770469968922   3   1934   3   63068 
MeToo   1028022611324747776.hashtags   7.52541563916951720020   .00155118924508790072   .00020612672036531997   3   1934   13   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
LongCovid   1028022611324747776.hashtags   .58784872323683451438   .00982419855222337125   .01671212025115748081   19   1934   1054   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
UrbanWarfare   1028022611324747776.hashtags   32.61013443640125058801   .00103412616339193381   .00003171180313312614   2   1934   2   63068 
PlanYourVote   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
VelshiBannedBookClub   1028022611324747776.hashtags   32.61013443640124383761   .00310237849017580144   .00009513540939937844   6   1934   6   63068 
VelshiBannedBookClub   1028022611324747776.hashtags   32.61013443640124383761   .00310237849017580144   .00009513540939937844   6   1934   6   63068 
DeadRussianGenerals   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
Russian   1028022611324747776.hashtags   .34508078768678561846   .01654601861427094105   .04794824633728673812   32   1934   3024   63068 
Ukrainian   1028022611324747776.hashtags   .26495734229576008261   .00672182006204756980   .02536944250650091964   13   1934   1600   63068 
Zaporizhzhia   1028022611324747776.hashtags   3.62334827071124900592   .00258531540847983453   .00071351557049533836   5   1934   45   63068 
SistersInLaw   1028022611324747776.hashtags   17.55930315806220681664   .00361944157187176835   .00020612672036531997   7   1934   13   63068 
BREAKING   1028022611324747776.hashtags   2.14823020002643221050   .02585315408479834539   .01203462928902137375   50   1934   759   63068 
MarjorieTaylorGreene   1028022611324747776.hashtags   5.43502240606687359207   .00155118924508790072   .00028540622819813534   3   1934   18   63068 
MarjorieTaylorGreene   1028022611324747776.hashtags   5.43502240606687359207   .00155118924508790072   .00028540622819813534   3   1934   18   63068 
MarjorieTaylorGreene   1028022611324747776.hashtags   5.43502240606687359207   .00155118924508790072   .00028540622819813534   3   1934   18   63068 
mccarthyTapes   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
MAGAts   1028022611324747776.hashtags   5.43502240606687390285   .00051706308169596690   .00009513540939937844   1   1934   6   63068 
CovidIsNotOver   1028022611324747776.hashtags   1.27052471830134705497   .00155118924508790072   .00122090442062535675   3   1934   77   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
boycottAlaskaAir   1028022611324747776.hashtags   8.15253360910031128275   .00051706308169596690   .00006342360626625229   1   1934   4   63068 
BREAKING   1028022611324747776.hashtags   2.14823020002643221050   .02585315408479834539   .01203462928902137375   50   1934   759   63068 
BetoForGovernor   1028022611324747776.hashtags   4.65859063377160596768   .00103412616339193381   .00022198262193188304   2   1934   14   63068 
BeastOfTheDay   1028022611324747776.hashtags   16.30506721820062272318   .00103412616339193381   .00006342360626625229   2   1934   4   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Mariupol   1028022611324747776.hashtags   .57210762169124984137   .00413650465356773526   .00723029111435276209   8   1934   456   63068 
Borodyanka   1028022611324747776.hashtags   1.25423593986158618386   .00051706308169596690   .00041225344073063994   1   1934   26   63068 
Russia   1028022611324747776.hashtags   .55574567991516316605   .04498448810754912099   .08094437749730449673   87   1934   5105   63068 
BA4   1028022611324747776.hashtags   12.22880041365046611775   .00155118924508790072   .00012684721253250459   3   1934   8   63068 
BA5   1028022611324747776.hashtags   10.87004481213374791083   .00103412616339193381   .00009513540939937844   2   1934   6   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BizCare   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
Shanghai   1028022611324747776.hashtags   .52596991026453613956   .00051706308169596690   .00098306589712691063   1   1934   62   63068 
SARSCoV2   1028022611324747776.hashtags   3.62334827071124899217   .00361944157187176835   .00099892179869347371   7   1934   63   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
SARSCoV2   1028022611324747776.hashtags   3.62334827071124899217   .00361944157187176835   .00099892179869347371   7   1934   63   63068 
Mariupol   1028022611324747776.hashtags   .57210762169124984137   .00413650465356773526   .00723029111435276209   8   1934   456   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
KrookedKushner   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
BeastOfTheDay   1028022611324747776.hashtags   16.30506721820062272318   .00103412616339193381   .00006342360626625229   2   1934   4   63068 
Military   1028022611324747776.hashtags   .46585906337716057967   .00051706308169596690   .00110991310965941523   1   1934   70   63068 
Chernihiv   1028022611324747776.hashtags   1.58301623477675926538   .00258531540847983453   .00163315786135599670   5   1934   103   63068 
Mykolaiv   1028022611324747776.hashtags   .52596991026453613956   .00051706308169596690   .00098306589712691063   1   1934   62   63068 
UkraineWar   1028022611324747776.hashtags   1.70351448548364691270   .00361944157187176835   .00212469080991945202   7   1934   134   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Russia   1028022611324747776.hashtags   .55574567991516316605   .04498448810754912099   .08094437749730449673   87   1934   5105   63068 
Auschwitz   1028022611324747776.hashtags   1.67231458648211492255   .00206825232678386763   .00123676032219191983   4   1934   78   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Kyiv   1028022611324747776.hashtags   .55204580666217336545   .00723888314374353671   .01311283059554766284   14   1934   827   63068 
RomanAbramovich   1028022611324747776.hashtags   6.52202688728024840921   .00051706308169596690   .00007927950783281537   1   1934   5   63068 
VelshiBannedBookClub   1028022611324747776.hashtags   32.61013443640124383761   .00310237849017580144   .00009513540939937844   6   1934   6   63068 
NATO   1028022611324747776.hashtags   .39768456629757610931   .00206825232678386763   .00520073571383268852   4   1934   328   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
ImranKhan   1028022611324747776.hashtags   4.65859063377160592263   .00051706308169596690   .00011099131096594152   1   1934   7   63068 
BREAKING   1028022611324747776.hashtags   2.14823020002643221050   .02585315408479834539   .01203462928902137375   50   1934   759   63068 
Taliban   1028022611324747776.hashtags   1.25423593986158618386   .00051706308169596690   .00041225344073063994   1   1934   26   63068 
NRF   1028022611324747776.hashtags   16.30506721820062513633   .00051706308169596690   .00003171180313312614   1   1934   2   63068 
Andarab   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Mariupol   1028022611324747776.hashtags   .57210762169124984137   .00413650465356773526   .00723029111435276209   8   1934   456   63068 
Auschwitz   1028022611324747776.hashtags   1.67231458648211492255   .00206825232678386763   .00123676032219191983   4   1934   78   63068 
SistersInLaw   1028022611324747776.hashtags   17.55930315806220681664   .00361944157187176835   .00020612672036531997   7   1934   13   63068 
StandWithUkraine   1028022611324747776.hashtags   2.28362285969196365254   .01292657704239917269   .00566055685926301769   25   1934   357   63068 
sarscov2   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
COVIDisAirborne   1028022611324747776.hashtags   .63320649391070370493   .00103412616339193381   .00163315786135599670   2   1934   103   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
LongCovid   1028022611324747776.hashtags   .58784872323683451438   .00982419855222337125   .01671212025115748081   19   1934   1054   63068 
SARSCoV2   1028022611324747776.hashtags   3.62334827071124899217   .00361944157187176835   .00099892179869347371   7   1934   63   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
SARSCoV2   1028022611324747776.hashtags   3.62334827071124899217   .00361944157187176835   .00099892179869347371   7   1934   63   63068 
BREAKING   1028022611324747776.hashtags   2.14823020002643221050   .02585315408479834539   .01203462928902137375   50   1934   759   63068 
GRAMMYs   1028022611324747776.hashtags   .69383264758300512012   .00051706308169596690   .00074522737362846451   1   1934   47   63068 
Kharkiv   1028022611324747776.hashtags   1.17396483971044467504   .00465356773526370217   .00396397539164076869   9   1934   250   63068 
Kramatorsk   1028022611324747776.hashtags   1.71632286507374950161   .00051706308169596690   .00030126212976469842   1   1934   19   63068 
children   1028022611324747776.hashtags   .04651944998060091365   .00051706308169596690   .01111498699816071541   1   1934   701   63068 
Auschwitz   1028022611324747776.hashtags   1.67231458648211492255   .00206825232678386763   .00123676032219191983   4   1934   78   63068 
YachtWatch   1028022611324747776.hashtags   7.24669654142249809940   .00103412616339193381   .00014270311409906767   2   1934   9   63068 
YachtWatch   1028022611324747776.hashtags   7.24669654142249809940   .00103412616339193381   .00014270311409906767   2   1934   9   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Russia   1028022611324747776.hashtags   .55574567991516316605   .04498448810754912099   .08094437749730449673   87   1934   5105   63068 
YachtGot   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
CleanAirHolidays   1028022611324747776.hashtags   10.87004481213374780571   .00051706308169596690   .00004756770469968922   1   1934   3   63068 
TheReidOut   1028022611324747776.hashtags   12.22880041365046611775   .00155118924508790072   .00012684721253250459   3   1934   8   63068 
MaxLevin   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
Kyiv   1028022611324747776.hashtags   .55204580666217336545   .00723888314374353671   .01311283059554766284   14   1934   827   63068 
Putin   1028022611324747776.hashtags   .88503496382717355412   .02016546018614270941   .02278493055115113845   39   1934   1437   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Vote   1028022611324747776.hashtags   .78443622355604359721   .00361944157187176835   .00461406735586985475   7   1934   291   63068 
VoteBlue2022   1028022611324747776.hashtags   5.43502240606687390285   .00051706308169596690   .00009513540939937844   1   1934   6   63068 
KochNetwork   1028022611324747776.hashtags   8.15253360910031071888   .00103412616339193381   .00012684721253250459   2   1934   8   63068 
Hostomel   1028022611324747776.hashtags   1.05193982052907228982   .00051706308169596690   .00049153294856345531   1   1934   31   63068 
Kyiv   1028022611324747776.hashtags   .55204580666217336545   .00723888314374353671   .01311283059554766284   14   1934   827   63068 
LastWord   1028022611324747776.hashtags   10.29793719044249714244   .00310237849017580144   .00030126212976469842   6   1934   19   63068 
Justice   1028022611324747776.hashtags   .69383264758300512445   .00258531540847983453   .00372613686814232257   5   1934   235   63068 
AAAAAADeJoy   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
Belarus   1028022611324747776.hashtags   1.02979371904424971424   .00310237849017580144   .00301262129764698420   6   1934   190   63068 
Ukrainian   1028022611324747776.hashtags   .26495734229576008261   .00672182006204756980   .02536944250650091964   13   1934   1600   63068 
covid   1028022611324747776.hashtags   .30958988388988519839   .00310237849017580144   .01002092979006786325   6   1934   632   63068 
longcovid   1028022611324747776.hashtags   .53459236780985640672   .00103412616339193381   .00193441999112069512   2   1934   122   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
Oscars   1028022611324747776.hashtags   .33968890037917958991   .00051706308169596690   .00152216655039005517   1   1934   96   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
BA2Variant   1028022611324747776.hashtags   8.15253360910031128275   .00051706308169596690   .00006342360626625229   1   1934   4   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
SARSCoV2   1028022611324747776.hashtags   3.62334827071124899217   .00361944157187176835   .00099892179869347371   7   1934   63   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
vaccines   1028022611324747776.hashtags   .28858526049912602324   .00051706308169596690   .00179171687702162744   1   1934   113   63068 
TrumpCoverUp   1028022611324747776.hashtags   5.43502240606687390285   .00051706308169596690   .00009513540939937844   1   1934   6   63068 
ClarenceThomas   1028022611324747776.hashtags   4.65859063377160592263   .00051706308169596690   .00011099131096594152   1   1934   7   63068 
SundayShow   1028022611324747776.hashtags   2.44576008273009306930   .00155118924508790072   .00063423606266252299   3   1934   40   63068 
StandWithUkraine   1028022611324747776.hashtags   2.28362285969196365254   .01292657704239917269   .00566055685926301769   25   1934   357   63068 
VietnamVeteransDay   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
FreshResists   1028022611324747776.hashtags   5.01694375944634478396   .00103412616339193381   .00020612672036531997   2   1934   13   63068 
BurnerPhone   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
CrimeTime   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
TrumpIsACriminal   1028022611324747776.hashtags   5.43502240606687390285   .00051706308169596690   .00009513540939937844   1   1934   6   63068 
Caturday   1028022611324747776.hashtags   2.71751120303343680860   .00051706308169596690   .00019027081879875689   1   1934   12   63068 
CatsOfTwitter   1028022611324747776.hashtags   2.96455767603647644765   .00051706308169596690   .00017441491723219382   1   1934   11   63068 
LongCovid   1028022611324747776.hashtags   .58784872323683451438   .00982419855222337125   .01671212025115748081   19   1934   1054   63068 
MECFS   1028022611324747776.hashtags   .79536913259515221321   .00051706308169596690   .00065009196422908606   1   1934   41   63068 
LongCovid   1028022611324747776.hashtags   .58784872323683451438   .00982419855222337125   .01671212025115748081   19   1934   1054   63068 
offense   1028022611324747776.hashtags   8.15253360910031128275   .00051706308169596690   .00006342360626625229   1   1934   4   63068 
Russia   1028022611324747776.hashtags   .55574567991516316605   .04498448810754912099   .08094437749730449673   87   1934   5105   63068 
Sumy   1028022611324747776.hashtags   .60389137845187482872   .00051706308169596690   .00085621868459440603   1   1934   54   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
lviv   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Mariupol   1028022611324747776.hashtags   .57210762169124984137   .00413650465356773526   .00723029111435276209   8   1934   456   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Auschwitz   1028022611324747776.hashtags   1.67231458648211492255   .00206825232678386763   .00123676032219191983   4   1934   78   63068 
Kharkiv   1028022611324747776.hashtags   1.17396483971044467504   .00465356773526370217   .00396397539164076869   9   1934   250   63068 
CA22   1028022611324747776.hashtags   10.87004481213374780571   .00051706308169596690   .00004756770469968922   1   1934   3   63068 
SCOTUS   1028022611324747776.hashtags   2.96455767603647646432   .00361944157187176835   .00122090442062535675   7   1934   77   63068 
IStandWithBiden   1028022611324747776.hashtags   16.30506721820062513633   .00051706308169596690   .00003171180313312614   1   1934   2   63068 
TeamJustice   1028022611324747776.hashtags   13.04405377456049694455   .00103412616339193381   .00007927950783281537   2   1934   5   63068 
democracy   1028022611324747776.hashtags   .15602935137034086378   .00051706308169596690   .00331388342741168262   1   1934   209   63068 
Anaheim   1028022611324747776.hashtags   16.30506721820062513633   .00051706308169596690   .00003171180313312614   1   1934   2   63068 
Ukraine   1028022611324747776.hashtags   1.18744543411858865172   .08945191313340227507   .07533138834274116826   173   1934   4751   63068 
Mariupol   1028022611324747776.hashtags   .57210762169124984137   .00413650465356773526   .00723029111435276209   8   1934   456   63068 
PutinsWar   1028022611324747776.hashtags   4.25349579605233582226   .00310237849017580144   .00072937147206190143   6   1934   46   63068 
Ukraine️   1028022611324747776.hashtags   .82038074053839600111   .00206825232678386763   .00252108834908352888   4   1934   159   63068 
StandWithUkraine   1028022611324747776.hashtags   2.28362285969196365254   .01292657704239917269   .00566055685926301769   25   1934   357   63068 
Kyiv   1028022611324747776.hashtags   .55204580666217336545   .00723888314374353671   .01311283059554766284   14   1934   827   63068 
Putin   1028022611324747776.hashtags   .88503496382717355412   .02016546018614270941   .02278493055115113845   39   1934   1437   63068 
Ukraine️   1028022611324747776.hashtags   .82038074053839600111   .00206825232678386763   .00252108834908352888   4   1934   159   63068 
StandWithUkraine   1028022611324747776.hashtags   2.28362285969196365254   .01292657704239917269   .00566055685926301769   25   1934   357   63068 
Warsaw   1028022611324747776.hashtags   1.30440537745604964893   .00051706308169596690   .00039639753916407686   1   1934   25   63068 
RedStates   1028022611324747776.hashtags   32.61013443640125027267   .00051706308169596690   .00001585590156656307   1   1934   1   63068 
NeverAgain   1028022611324747776.hashtags   3.62334827071124901466   .00051706308169596690   .00014270311409906767   1   1934   9   63068 
G7   1028022611324747776.hashtags   1.05193982052907228982   .00051706308169596690   .00049153294856345531   1   1934   31   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA1   1028022611324747776.hashtags   1.05193982052907228982   .00051706308169596690   .00049153294856345531   1   1934   31   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
Ba2   1028022611324747776.hashtags   14.82278838018238243896   .00517063081695966907   .00034882983446438764   10   1934   22   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
MasksWork   1028022611324747776.hashtags   16.30506721820062513633   .00051706308169596690   .00003171180313312614   1   1934   2   63068 
Omicron   1028022611324747776.hashtags   2.49408293968651938582   .02068252326783867631   .00829263651931248810   40   1934   523   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
BA2   1028022611324747776.hashtags   5.88261248656649837777   .02378490175801447776   .00404325489947358406   46   1934   255   63068 
COVID19   1028022611324747776.hashtags   1.80862930487603521251   .03412616339193381592   .01886852286421005898   66   1934   1190   63068 
Pomerantz   1028022611324747776.hashtags   4.65859063377160592263   .00051706308169596690   .00011099131096594152   1   1934   7   63068 
Ballet   1028022611324747776.hashtags   16.30506721820062513633   .00051706308169596690   .00003171180313312614   1   1934   2   63068 
